movie_name,message_id,channel_id
Demon Slayer Kimetsu No Yaiba Infinity Castle 2025,2011,-1002831605258
Demon Slayer Kimetsu No Yaiba Infinity Castle 2025,2012,-1002831605258
Love in Vietnam 2025,2013,-1002831605258
Love in Vietnam 2025,2014,-1002831605258
Love in Vietnam 2025,2015,-1002831605258
Love in Vietnam 2025,2016,-1002831605258
Love in Vietnam 2025,2017,-1002831605258
Lokah CH1: Chandra (2025),2018,-1002831605258
Lokah CH1: Chandra (2025),2019,-1002831605258
Lokah CH1: Chandra (2025),2020,-1002831605258
Lokah CH1: Chandra (2025),2021,-1002831605258
Superman (2025),2023,-1002831605258
Superman (2025),2024,-1002831605258
Superman (2025),2025,-1002831605258
Superman (2025),2026,-1002831605258
Superman (2025),2027,-1002831605258
Superman (2025),2028,-1002831605258
Superman (2025),2029,-1002831605258
Superman (2025),2030,-1002831605258
Superman (2025),2031,-1002831605258
Game Changer 2025,2032,-1002831605258
Game Changer 2025,2033,-1002831605258
Game Changer 2025,2034,-1002831605258
Game Changer 2025,2035,-1002831605258
Game Changer 2025,2036,-1002831605258
Game Changer 2025,2037,-1002831605258
Game Changer 2025,2038,-1002831605258
Game Changer 2025,2039,-1002831605258
Game Changer 2025,2040,-1002831605258
Game Changer 2025,2041,-1002831605258
Thammudu (2025),2044,-1002831605258
Thammudu (2025),2045,-1002831605258
Thammudu (2025),2046,-1002831605258
Thammudu (2025),2047,-1002831605258
Thammudu (2025),2048,-1002831605258
Titanic (1997),2060,-1002831605258
Titanic (1997),2061,-1002831605258
Titanic (1997),2062,-1002831605258
Titanic (1997),2063,-1002831605258
Titanic (1997),2064,-1002831605258
Titanic (1997),2065,-1002831605258
Titanic (1997),2066,-1002831605258
Titanic (1997),2067,-1002831605258
Fight Club (2023),2069,-1002831605258
Fight Club (2023),2070,-1002831605258
Fight Club (2023),2071,-1002831605258
Fight Club (2023),2072,-1002831605258
Fight Club (2023),2073,-1002831605258
Fight Club (2023),2074,-1002831605258
Fight Club (2023),2075,-1002831605258
Heer Express Threater Print (2025),2078,-1002831605258
Heer Express Threater Print (2025),2079,-1002831605258
Heer Express Threater Print (2025),2080,-1002831605258
Heer Express Threater Print (2025),2081,-1002831605258
Heer Express Threater Print (2025),2082,-1002831605258
Mahavatar Narsimha (2025),2084,-1002831605258
Mahavatar Narsimha (2025),2085,-1002831605258
Mahavatar Narsimha (2025),2086,-1002831605258
Mahavatar Narsimha (2025),2087,-1002831605258
Mahavatar Narsimha (2025),2088,-1002831605258
Mahavatar Narsimha (2025),2089,-1002831605258
Top Gear (2022),2111,-1002831605258
Top Gear (2022),2112,-1002831605258
Top Gear (2022),2113,-1002831605258
Top Gear (2022),2114,-1002831605258
Top Gear (2022),2115,-1002831605258
Operation Valentine (2024),2118,-1002831605258
Operation Valentine (2024),2119,-1002831605258
Operation Valentine (2024),2120,-1002831605258
Operation Valentine (2024),2121,-1002831605258
Operation Valentine (2024),2122,-1002831605258
Ayalaan (2024),2124,-1002831605258
Ayalaan (2024),2125,-1002831605258
Ayalaan (2024),2126,-1002831605258
Ayalaan (2024),2127,-1002831605258
Ayalaan (2024),2128,-1002831605258
Ayalaan (2024),2129,-1002831605258
Rasavathi (2024) Tamil,2132,-1002831605258
Rasavathi (2024) Tamil,2133,-1002831605258
Rasavathi (2024) Tamil,2134,-1002831605258
Rasavathi (2024) Tamil,2135,-1002831605258
Naadi Dosh (2022),2137,-1002831605258
Naadi Dosh (2022),2138,-1002831605258
Naadi Dosh (2022),2139,-1002831605258
Naadi Dosh (2022),2140,-1002831605258
Naadi Dosh (2022),2141,-1002831605258
Naadi Dosh (2022),2142,-1002831605258
Tuck Jagadish (2021),2144,-1002831605258
Tuck Jagadish (2021),2145,-1002831605258
Tuck Jagadish (2021),2146,-1002831605258
Tuck Jagadish (2021),2147,-1002831605258
Ante Sundaraniki (2022),2149,-1002831605258
Ante Sundaraniki (2022),2150,-1002831605258
Ante Sundaraniki (2022),2151,-1002831605258
Ante Sundaraniki (2022),2152,-1002831605258
Jolly LLB (2013),2154,-1002831605258
Jolly LLB (2013),2155,-1002831605258
Jolly LLB (2013),2156,-1002831605258
Jolly LLB (2013),2157,-1002831605258
Jolly LLB 2 (2017),2159,-1002831605258
Jolly LLB 2 (2017),2160,-1002831605258
Jolly LLB 2 (2017),2161,-1002831605258
Jolly LLB 2 (2017),2162,-1002831605258
Jolly LLB 2 (2017),2163,-1002831605258
Jolly LLB 3 (2025) Threater Print,2165,-1002831605258
Jolly LLB 3 (2025) Threater Print,2166,-1002831605258
Jolly LLB 3 (2025) Threater Print,2167,-1002831605258
Jolly LLB 3 (2025) Threater Print,2168,-1002831605258
Jolly LLB 3 (2025) Threater Print,2169,-1002831605258
Once upon a time in Hollywood (2019),2171,-1002831605258
Once upon a time in Hollywood (2019),2172,-1002831605258
Once upon a time in Hollywood (2019),2173,-1002831605258
Once upon a time in Hollywood (2019),2174,-1002831605258
Once upon a time in Hollywood (2019),2175,-1002831605258
Once upon a time in Hollywood (2019),2176,-1002831605258
Once upon a time in Hollywood (2019),2177,-1002831605258
Once upon a time in Hollywood (2019),2178,-1002831605258
The Bads of Bollywood S01 (2025),2182,-1002831605258
The Bads of Bollywood S01 (2025),2183,-1002831605258
The Bads of Bollywood S01 (2025),2184,-1002831605258
The Bads of Bollywood S01 (2025),2185,-1002831605258
They Call Him OG (2025),2187,-1002831605258
They Call Him OG (2025),2188,-1002831605258
They Call Him OG (2025),2189,-1002831605258
They Call Him OG (2025),2190,-1002831605258
They Call Him OG (2025),2191,-1002831605258
Alice in Borderland (2020) S01,2193,-1002831605258
Alice in Borderland (2020) S01,2194,-1002831605258
Alice in Borderland (2022) S02,2196,-1002831605258
Alice in Borderland (2022) S02,2197,-1002831605258
Alice in Borderland (2022) S02,2198,-1002831605258
Alice in Borderland (2025) S03,2200,-1002831605258
Alice in Borderland (2025) S03,2201,-1002831605258
Alice in Borderland (2025) S03,2202,-1002831605258
Alice in Borderland (2025) S03,2203,-1002831605258
Alice in Borderland (2025) S03,2204,-1002831605258
Jalwa (2025),2206,-1002831605258
Jalwa (2025),2207,-1002831605258
Jalwa (2025),2208,-1002831605258
Jalwa (2025),2209,-1002831605258
Ajey: The Untold Story of a Yogi (2025),2214,-1002831605258
Ajey: The Untold Story of a Yogi (2025),2215,-1002831605258
Ajey: The Untold Story of a Yogi (2025),2216,-1002831605258
Ajey: The Untold Story of a Yogi (2025),2217,-1002831605258
Ajey: The Untold Story of a Yogi (2025),2218,-1002831605258
Ajey: The Untold Story of a Yogi (2025),2219,-1002831605258
SAAS BAHU KI PATHSALA (2025),2221,-1002831605258
SAAS BAHU KI PATHSALA (2025),2222,-1002831605258
Janaawar The Beast Within (2025) S01,2224,-1002831605258
Janaawar The Beast Within (2025) S01,2225,-1002831605258
Janaawar The Beast Within (2025) S01,2226,-1002831605258
Janaawar The Beast Within (2025) S01,2227,-1002831605258
Janaawar The Beast Within (2025) S01,2228,-1002831605258
Madharaasi (2025),2231,-1002831605258
Madharaasi (2025),2232,-1002831605258
Madharaasi (2025),2233,-1002831605258
Madharaasi (2025),2234,-1002831605258
Madharaasi (2025),2235,-1002831605258
Madharaasi (2025),2236,-1002831605258
Margin Call (2011),2239,-1002831605258
Margin Call (2011),2240,-1002831605258
Margin Call (2011),2241,-1002831605258
Kantara: Chapter 1 (2025),2243,-1002831605258
Kantara: Chapter 1 (2025),2244,-1002831605258
Kantara: Chapter 1 (2025),2245,-1002831605258
Kantara: Chapter 1 (2025),2246,-1002831605258
Sunny Sanskari Ki Tulsi Kumari (2025),2249,-1002831605258
Sunny Sanskari Ki Tulsi Kumari (2025),2250,-1002831605258
Sunny Sanskari Ki Tulsi Kumari (2025),2251,-1002831605258
Sunny Sanskari Ki Tulsi Kumari (2025),2252,-1002831605258
The Taj Story 2025,8,-1002831605258
The Taj Story 2025,9,-1002831605258
The Taj Story 2025,10,-1002831605258
The Taj Story 2025,11,-1002831605258
The Taj Story 2025,12,-1002831605258
Kis Kisko Pyaar Karoon 2025,20,-1002831605258
Kis Kisko Pyaar Karoon 2025,21,-1002831605258
Kis Kisko Pyaar Karoon 2025,22,-1002831605258
Kis Kisko Pyaar Karoon 2025,23,-1002831605258
Kis Kisko Pyaar Karoon 2025,24,-1002831605258
Akhanda 2 Thaandavam 2025,25,-1002831605258
Akhanda 2 Thaandavam 2025,26,-1002831605258
Akhanda 2 Thaandavam 2025,27,-1002831605258
Akhanda 2 Thaandavam 2025,28,-1002831605258
Akhanda 2 Thaandavam 2025,29,-1002831605258
Akhanda 2 Thaandavam 2025,30,-1002831605258
Akhanda 2 Thaandavam 2025,31,-1002831605258
Avatar Fire and Ash (2025),32,-1002831605258
Avatar Fire and Ash (2025),33,-1002831605258
Avatar Fire and Ash (2025),34,-1002831605258
Avatar Fire and Ash (2025),35,-1002831605258
The Raja Saab 2026,36,-1002831605258
The Raja Saab 2026,37,-1002831605258
The Raja Saab 2026,38,-1002831605258
The Raja Saab 2026,39,-1002831605258
Border 2 2026,41,-1002831605258
Border 2 2026,42,-1002831605258
Border 2 2026,43,-1002831605258
Border 2 2026,44,-1002831605258
Vadh 2 (2026),45,-1002831605258
Vadh 2 (2026),46,-1002831605258
Vadh 2 (2026),47,-1002831605258
Bhabiji Ghar Par Hain 2026,48,-1002831605258
Bhabiji Ghar Par Hain 2026,49,-1002831605258
Bhabiji Ghar Par Hain 2026,50,-1002831605258
Bhabiji Ghar Par Hain 2026,51,-1002831605258
Bhabiji Ghar Par Hain 2026,52,-1002831605258
O Romeo 2026,53,-1002831605258
O Romeo 2026,54,-1002831605258
O Romeo 2026,55,-1002831605258
O Romeo 2026,56,-1002831605258
O Romeo 2026,58,-1002831605258
O Romeo 2026,59,-1002831605258
O Romeo 2026,60,-1002831605258
O Romeo 2026,61,-1002831605258
3BHK (2025),330,-1002337293281
3BHK (2025),331,-1002337293281
3BHK (2025),332,-1002337293281
3BHK (2025),333,-1002337293281
Engaged Roka Ya Dhoka S01,32,-1003614546520
Engaged Roka Ya Dhoka S01,33,-1003614546520
Engaged Roka Ya Dhoka S01,34,-1003614546520
Engaged Roka Ya Dhoka S01,35,-1003614546520
Engaged Roka Ya Dhoka S01,36,-1003614546520
Engaged Roka Ya Dhoka S01,37,-1003614546520
Engaged Roka Ya Dhoka S01,38,-1003614546520
Engaged Roka Ya Dhoka S01,39,-1003614546520
Engaged Roka Ya Dhoka S01,40,-1003614546520
Engaged Roka Ya Dhoka S01,41,-1003614546520
Engaged Roka Ya Dhoka S01,42,-1003614546520
Engaged Roka Ya Dhoka S01,43,-1003614546520
Engaged Roka Ya Dhoka S01,44,-1003614546520
Engaged Roka Ya Dhoka S01,45,-1003614546520
Engaged Roka Ya Dhoka S01,46,-1003614546520
Engaged Roka Ya Dhoka S01,47,-1003614546520
Engaged Roka Ya Dhoka S01,48,-1003614546520
Engaged Roka Ya Dhoka S01,49,-1003614546520
Engaged Roka Ya Dhoka S01,50,-1003614546520
Engaged Roka Ya Dhoka S01,51,-1003614546520
Engaged Roka Ya Dhoka S01,52,-1003614546520
Engaged Roka Ya Dhoka S01,53,-1003614546520
Engaged Roka Ya Dhoka S01,54,-1003614546520
Engaged Roka Ya Dhoka S01,55,-1003614546520
Engaged Roka Ya Dhoka S01,56,-1003614546520
Engaged Roka Ya Dhoka S01,57,-1003614546520
Engaged Roka Ya Dhoka S01,58,-1003614546520
Engaged Roka Ya Dhoka S01,59,-1003614546520
Engaged Roka Ya Dhoka S01,60,-1003614546520
Engaged Roka Ya Dhoka S01,61,-1003614546520
Engaged Roka Ya Dhoka S01,62,-1003614546520
Engaged Roka Ya Dhoka S01,63,-1003614546520
Engaged Roka Ya Dhoka S01,64,-1003614546520
Engaged Roka Ya Dhoka S01,65,-1003614546520
Engaged Roka Ya Dhoka S01,66,-1003614546520
Engaged Roka Ya Dhoka S01,67,-1003614546520
Engaged Roka Ya Dhoka S01,68,-1003614546520
Engaged Roka Ya Dhoka S01,69,-1003614546520
Engaged Roka Ya Dhoka S01,70,-1003614546520
Engaged Roka Ya Dhoka S01,71,-1003614546520
Engaged Roka Ya Dhoka S01,72,-1003614546520
Engaged Roka Ya Dhoka S01,73,-1003614546520
Engaged Roka Ya Dhoka S01,74,-1003614546520
Engaged Roka Ya Dhoka S01,75,-1003614546520
Engaged Roka Ya Dhoka S01,76,-1003614546520
Engaged Roka Ya Dhoka S01,77,-1003614546520
Engaged Roka Ya Dhoka S01,78,-1003614546520
Engaged Roka Ya Dhoka S01,79,-1003614546520
Engaged Roka Ya Dhoka S01,80,-1003614546520
Engaged Roka Ya Dhoka S01,81,-1003614546520
Engaged Roka Ya Dhoka S01,82,-1003614546520
Engaged Roka Ya Dhoka S01,83,-1003614546520
Engaged Roka Ya Dhoka S01,84,-1003614546520
Engaged Roka Ya Dhoka S01,85,-1003614546520
Engaged Roka Ya Dhoka S01,86,-1003614546520
Engaged Roka Ya Dhoka S01,87,-1003614546520
Engaged Roka Ya Dhoka S01,88,-1003614546520
Engaged Roka Ya Dhoka S01,89,-1003614546520
Engaged Roka Ya Dhoka S01,90,-1003614546520
Engaged Roka Ya Dhoka S01,91,-1003614546520
Engaged Roka Ya Dhoka S01,92,-1003614546520
Engaged Roka Ya Dhoka S01,93,-1003614546520
Engaged Roka Ya Dhoka S01,94,-1003614546520
Engaged Roka Ya Dhoka S01,95,-1003614546520
Engaged Roka Ya Dhoka S01,96,-1003614546520
Engaged Roka Ya Dhoka S01,97,-1003614546520
Engaged Roka Ya Dhoka S01,98,-1003614546520
Engaged Roka Ya Dhoka S01,99,-1003614546520
Engaged Roka Ya Dhoka S01,100,-1003614546520
Engaged Roka Ya Dhoka S01,101,-1003614546520
Engaged Roka Ya Dhoka S01,102,-1003614546520
Engaged Roka Ya Dhoka S01,103,-1003614546520
Engaged Roka Ya Dhoka S01,104,-1003614546520
Engaged Roka Ya Dhoka S01,105,-1003614546520
Engaged Roka Ya Dhoka S01,106,-1003614546520
Engaged Roka Ya Dhoka S01,107,-1003614546520
